exp,sourceFile,conditionId,variant,setup,board,p1,p2,candidateIsP1,winner,evidenceStatus,exclusionReason,engineSeed,randomStartSeed,game
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p2,accepted,,831200,831202493609,9
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p1,accepted,,831200,831202493610,10
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p2,accepted,,831200,831202493611,11
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p1,accepted,,831200,831202493612,12
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p2,accepted,,831200,831202493613,13
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p1,accepted,,831200,831202493614,14
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p1,accepted,,831200,831202493615,15
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p1,accepted,,831200,831202493616,16
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p1,accepted,,831200,831202493617,17
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p1,accepted,,831200,831202493618,18
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p1,accepted,,831200,831202493619,19
